Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2021-02-01,2230,DURHAM,11,6,6,15,205,0
2021-02-01,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-01,2234,HALDIMAND-NORFOLK,6,3,1,16,0,0
2021-02-01,2235,HALIBURTON KAWARTHA PR,5,4,23,23,42,0
2021-02-01,2236,HALTON,8,10,55,37,87,0
2021-02-01,2237,HAMILTON,8,16,24,13,127,0
2021-02-01,2238,HASTINGS PRINCE EDWARD,1,5,0,1,3,0
2021-02-01,2240,CHATHAM-KENT,2,2,32,25,0,0
2021-02-01,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-01,2242,LAMBTON,2,7,3,5,11,0
2021-02-01,2243,"LEEDS,GRENVILLE,LANARK",0,7,0,0,35,0
2021-02-01,2244,MIDDLESEX-LONDON,9,12,12,24,66,2
2021-02-01,2246,NIAGARA,18,11,108,96,221,0
2021-02-01,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-01,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-01,2251,OTTAWA,11,15,7,12,277,3
2021-02-01,2253,PEEL,21,6,61,89,333,2
2021-02-01,2255,PETERBOROUGH,2,3,1,2,4,0
2021-02-01,2256,PORCUPINE,2,3,31,15,7,0
2021-02-01,2257,RENFREW,0,5,0,0,0,0
2021-02-01,2258,EASTERN ONTARIO,9,9,21,11,48,0
2021-02-01,2260,SIMCOE-MUSKOKA,6,13,62,61,101,0
2021-02-01,2261,SUDBURY,0,9,0,0,1,0
2021-02-01,2262,THUNDER BAY,2,3,1,2,23,0
2021-02-01,2263,TIMISKAMING,1,4,0,3,0,0
2021-02-01,2265,WATERLOO,11,12,34,47,111,0
2021-02-01,2266,WELLINGTON-DUFFERIN-GUELPH,8,6,50,38,29,0
2021-02-01,2268,WINDSOR-ESSEX,10,10,43,27,173,1
2021-02-01,2270,YORK REGION,20,8,36,53,236,0
2021-02-01,3895,TORONTO,41,43,169,192,1363,3
2021-02-01,4913,SOUTH WEST,6,5,41,5,31,0
2021-02-01,5183,Huron Perth,3,9,34,20,21,0
2021-02-02,2226,ALGOMA,1,1,0,6,0,0
2021-02-02,2227,BRANT,0,8,0,0,23,0
2021-02-02,2230,DURHAM,10,7,6,11,205,0
2021-02-02,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-02,2234,HALDIMAND-NORFOLK,5,4,1,13,0,0
2021-02-02,2235,HALIBURTON KAWARTHA PR,5,4,23,23,42,0
2021-02-02,2236,HALTON,8,10,48,36,87,0
2021-02-02,2237,HAMILTON,9,15,14,11,129,0
2021-02-02,2238,HASTINGS PRINCE EDWARD,1,5,0,1,3,0
2021-02-02,2240,CHATHAM-KENT,2,2,31,25,0,0
2021-02-02,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-02,2242,LAMBTON,2,7,3,5,11,0
2021-02-02,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-02,2244,MIDDLESEX-LONDON,8,13,8,18,66,2
2021-02-02,2246,NIAGARA,18,11,73,88,229,0
2021-02-02,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-02,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-02,2251,OTTAWA,8,18,11,11,277,3
2021-02-02,2253,PEEL,20,7,63,87,333,2
2021-02-02,2255,PETERBOROUGH,2,3,1,2,4,0
2021-02-02,2256,PORCUPINE,2,3,32,14,7,0
2021-02-02,2257,RENFREW,0,5,0,0,0,0
2021-02-02,2258,EASTERN ONTARIO,8,10,20,9,48,0
2021-02-02,2260,SIMCOE-MUSKOKA,8,11,51,49,104,0
2021-02-02,2261,SUDBURY,0,9,0,0,1,0
2021-02-02,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-02,2263,TIMISKAMING,1,4,0,3,0,0
2021-02-02,2265,WATERLOO,12,12,28,46,112,0
2021-02-02,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,49,39,30,0
2021-02-02,2268,WINDSOR-ESSEX,10,10,40,27,176,1
2021-02-02,2270,YORK REGION,20,8,36,54,236,0
2021-02-02,3895,TORONTO,37,47,151,195,1367,3
2021-02-02,4913,SOUTH WEST,5,6,41,3,31,0
2021-02-02,5183,Huron Perth,4,8,32,21,22,0
2021-02-03,2226,ALGOMA,1,1,0,9,0,0
2021-02-03,2227,BRANT,0,8,0,0,23,0
2021-02-03,2230,DURHAM,8,9,4,9,205,0
2021-02-03,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-03,2234,HALDIMAND-NORFOLK,5,4,1,14,0,0
2021-02-03,2235,HALIBURTON KAWARTHA PR,6,4,24,26,44,0
2021-02-03,2236,HALTON,8,10,45,34,89,0
2021-02-03,2237,HAMILTON,9,16,11,11,129,0
2021-02-03,2238,HASTINGS PRINCE EDWARD,1,5,0,1,3,0
2021-02-03,2240,CHATHAM-KENT,2,2,31,25,0,0
2021-02-03,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-03,2242,LAMBTON,2,7,1,1,11,0
2021-02-03,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-03,2244,MIDDLESEX-LONDON,7,14,8,18,71,2
2021-02-03,2246,NIAGARA,18,11,66,86,231,0
2021-02-03,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-03,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-03,2251,OTTAWA,7,19,11,7,277,3
2021-02-03,2253,PEEL,20,7,64,76,334,2
2021-02-03,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-03,2256,PORCUPINE,2,3,31,14,10,0
2021-02-03,2257,RENFREW,0,5,0,0,0,0
2021-02-03,2258,EASTERN ONTARIO,8,10,29,11,48,0
2021-02-03,2260,SIMCOE-MUSKOKA,7,12,51,54,104,0
2021-02-03,2261,SUDBURY,0,9,0,0,1,0
2021-02-03,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-03,2263,TIMISKAMING,1,4,0,3,0,0
2021-02-03,2265,WATERLOO,11,13,25,44,113,0
2021-02-03,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,48,38,31,0
2021-02-03,2268,WINDSOR-ESSEX,10,10,27,21,179,1
2021-02-03,2270,YORK REGION,20,8,34,49,236,0
2021-02-03,3895,TORONTO,34,50,121,184,1370,3
2021-02-03,4913,SOUTH WEST,4,7,41,2,31,0
2021-02-03,5183,Huron Perth,4,8,27,16,25,0
2021-02-04,2226,ALGOMA,1,1,0,9,0,0
2021-02-04,2227,BRANT,0,8,0,0,23,0
2021-02-04,2230,DURHAM,9,9,4,11,205,0
2021-02-04,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-04,2234,HALDIMAND-NORFOLK,5,4,1,14,0,0
2021-02-04,2235,HALIBURTON KAWARTHA PR,6,4,32,25,44,0
2021-02-04,2236,HALTON,8,10,52,35,91,0
2021-02-04,2237,HAMILTON,9,16,12,11,129,0
2021-02-04,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-04,2240,CHATHAM-KENT,2,2,40,36,0,0
2021-02-04,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-04,2242,LAMBTON,2,7,1,1,11,0
2021-02-04,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-04,2244,MIDDLESEX-LONDON,8,13,8,18,71,2
2021-02-04,2246,NIAGARA,20,9,60,85,235,0
2021-02-04,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-04,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-04,2251,OTTAWA,7,19,11,7,277,3
2021-02-04,2253,PEEL,20,7,43,75,334,2
2021-02-04,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-04,2256,PORCUPINE,2,3,26,16,11,0
2021-02-04,2257,RENFREW,0,5,0,0,0,0
2021-02-04,2258,EASTERN ONTARIO,7,11,29,8,48,0
2021-02-04,2260,SIMCOE-MUSKOKA,7,12,15,28,104,0
2021-02-04,2261,SUDBURY,0,9,0,0,1,0
2021-02-04,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-04,2263,TIMISKAMING,1,4,0,3,0,0
2021-02-04,2265,WATERLOO,11,13,27,44,113,0
2021-02-04,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,35,33,33,0
2021-02-04,2268,WINDSOR-ESSEX,10,10,27,21,179,1
2021-02-04,2270,YORK REGION,19,9,34,49,236,0
2021-02-04,3895,TORONTO,35,49,111,176,1374,3
2021-02-04,4913,SOUTH WEST,4,7,4,4,31,0
2021-02-04,5183,Huron Perth,4,8,18,16,25,0
2021-02-05,2226,ALGOMA,1,1,0,9,0,0
2021-02-05,2227,BRANT,0,8,0,0,23,0
2021-02-05,2230,DURHAM,9,9,2,13,205,0
2021-02-05,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-05,2234,HALDIMAND-NORFOLK,6,3,1,16,0,0
2021-02-05,2235,HALIBURTON KAWARTHA PR,6,4,32,25,44,0
2021-02-05,2236,HALTON,9,9,52,36,91,0
2021-02-05,2237,HAMILTON,9,16,10,10,129,0
2021-02-05,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-05,2240,CHATHAM-KENT,2,2,34,42,0,0
2021-02-05,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-05,2242,LAMBTON,2,7,1,1,11,0
2021-02-05,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-05,2244,MIDDLESEX-LONDON,9,13,8,18,71,2
2021-02-05,2246,NIAGARA,21,8,50,79,239,0
2021-02-05,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-05,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-05,2251,OTTAWA,6,20,10,8,277,3
2021-02-05,2253,PEEL,20,7,43,77,334,2
2021-02-05,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-05,2256,PORCUPINE,2,3,26,16,11,0
2021-02-05,2257,RENFREW,0,5,0,0,0,0
2021-02-05,2258,EASTERN ONTARIO,6,12,19,8,51,0
2021-02-05,2260,SIMCOE-MUSKOKA,6,13,10,26,105,0
2021-02-05,2261,SUDBURY,0,9,0,0,1,0
2021-02-05,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-05,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-05,2265,WATERLOO,11,13,27,44,113,0
2021-02-05,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,35,34,34,0
2021-02-05,2268,WINDSOR-ESSEX,8,12,21,19,180,1
2021-02-05,2270,YORK REGION,20,8,20,26,238,0
2021-02-05,3895,TORONTO,35,49,105,174,1376,3
2021-02-05,4913,SOUTH WEST,4,7,4,4,31,0
2021-02-05,5183,Huron Perth,5,7,12,17,25,0
2021-02-06,2226,ALGOMA,1,1,0,9,0,0
2021-02-06,2227,BRANT,0,8,0,0,23,0
2021-02-06,2230,DURHAM,8,10,2,12,205,0
2021-02-06,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-06,2234,HALDIMAND-NORFOLK,6,3,1,16,0,0
2021-02-06,2235,HALIBURTON KAWARTHA PR,6,4,30,25,44,0
2021-02-06,2236,HALTON,9,9,50,30,91,0
2021-02-06,2237,HAMILTON,9,16,16,10,130,0
2021-02-06,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-06,2240,CHATHAM-KENT,2,2,35,41,0,0
2021-02-06,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-06,2242,LAMBTON,2,7,1,2,11,0
2021-02-06,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-06,2244,MIDDLESEX-LONDON,9,13,8,18,71,2
2021-02-06,2246,NIAGARA,21,8,39,74,240,0
2021-02-06,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-06,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-06,2251,OTTAWA,7,19,11,9,277,3
2021-02-06,2253,PEEL,20,7,42,77,336,2
2021-02-06,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-06,2256,PORCUPINE,2,3,29,16,11,0
2021-02-06,2257,RENFREW,0,5,0,0,0,0
2021-02-06,2258,EASTERN ONTARIO,6,12,20,8,51,0
2021-02-06,2260,SIMCOE-MUSKOKA,7,12,9,24,105,0
2021-02-06,2261,SUDBURY,0,9,0,0,1,0
2021-02-06,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-06,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-06,2265,WATERLOO,11,13,28,43,113,0
2021-02-06,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,35,34,34,0
2021-02-06,2268,WINDSOR-ESSEX,8,12,18,17,181,1
2021-02-06,2270,YORK REGION,20,8,20,27,238,0
2021-02-06,3895,TORONTO,34,50,110,166,1376,3
2021-02-06,4913,SOUTH WEST,4,7,4,4,31,0
2021-02-06,5183,Huron Perth,5,7,12,17,25,0
2021-02-07,2226,ALGOMA,1,1,0,9,0,0
2021-02-07,2227,BRANT,0,8,0,0,23,0
2021-02-07,2230,DURHAM,8,10,2,12,205,0
2021-02-07,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-07,2234,HALDIMAND-NORFOLK,6,3,1,16,0,0
2021-02-07,2235,HALIBURTON KAWARTHA PR,7,3,31,28,45,0
2021-02-07,2236,HALTON,10,8,50,32,91,0
2021-02-07,2237,HAMILTON,10,15,16,11,130,0
2021-02-07,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-07,2240,CHATHAM-KENT,2,2,34,42,1,0
2021-02-07,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-07,2242,LAMBTON,2,7,1,2,11,0
2021-02-07,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-07,2244,MIDDLESEX-LONDON,10,12,8,19,71,2
2021-02-07,2246,NIAGARA,22,7,27,72,242,0
2021-02-07,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-07,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-07,2251,OTTAWA,7,19,11,10,278,3
2021-02-07,2253,PEEL,20,7,42,77,336,2
2021-02-07,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-07,2256,PORCUPINE,2,3,22,15,13,0
2021-02-07,2257,RENFREW,0,5,0,0,0,0
2021-02-07,2258,EASTERN ONTARIO,6,12,17,8,51,0
2021-02-07,2260,SIMCOE-MUSKOKA,7,12,9,21,108,0
2021-02-07,2261,SUDBURY,0,9,0,0,1,0
2021-02-07,2262,THUNDER BAY,2,3,1,3,23,0
2021-02-07,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-07,2265,WATERLOO,11,13,23,42,113,0
2021-02-07,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,35,34,34,0
2021-02-07,2268,WINDSOR-ESSEX,8,12,18,17,181,1
2021-02-07,2270,YORK REGION,20,8,20,27,238,0
2021-02-07,3895,TORONTO,34,50,110,166,1376,3
2021-02-07,4913,SOUTH WEST,4,7,4,4,31,0
2021-02-07,5183,Huron Perth,5,7,12,17,25,0
2021-02-08,2226,ALGOMA,1,1,0,9,0,0
2021-02-08,2227,BRANT,0,8,0,0,23,0
2021-02-08,2230,DURHAM,9,9,2,13,203,0
2021-02-08,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-08,2234,HALDIMAND-NORFOLK,6,3,1,16,0,0
2021-02-08,2235,HALIBURTON KAWARTHA PR,6,4,31,27,45,0
2021-02-08,2236,HALTON,10,8,46,32,91,0
2021-02-08,2237,HAMILTON,9,16,15,10,131,0
2021-02-08,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-08,2240,CHATHAM-KENT,1,3,34,35,1,0
2021-02-08,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-08,2242,LAMBTON,3,6,1,3,11,0
2021-02-08,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,1,35,0
2021-02-08,2244,MIDDLESEX-LONDON,10,12,8,19,71,2
2021-02-08,2246,NIAGARA,20,9,26,68,241,0
2021-02-08,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-08,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-08,2251,OTTAWA,7,19,11,9,278,3
2021-02-08,2253,PEEL,19,8,38,75,336,2
2021-02-08,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-08,2256,PORCUPINE,2,3,19,14,13,0
2021-02-08,2257,RENFREW,0,5,0,0,0,0
2021-02-08,2258,EASTERN ONTARIO,6,12,12,7,51,0
2021-02-08,2260,SIMCOE-MUSKOKA,7,12,10,22,108,0
2021-02-08,2261,SUDBURY,1,8,1,0,1,0
2021-02-08,2262,THUNDER BAY,1,4,0,2,23,0
2021-02-08,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-08,2265,WATERLOO,11,13,22,43,113,0
2021-02-08,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,35,32,34,0
2021-02-08,2268,WINDSOR-ESSEX,6,14,18,15,181,1
2021-02-08,2270,YORK REGION,20,8,20,28,238,0
2021-02-08,3895,TORONTO,33,51,104,149,1377,3
2021-02-08,4913,SOUTH WEST,3,8,1,4,31,0
2021-02-08,5183,Huron Perth,5,7,4,17,25,0
2021-02-09,2226,ALGOMA,1,1,0,9,0,0
2021-02-09,2227,BRANT,0,8,0,0,23,0
2021-02-09,2230,DURHAM,9,9,2,17,204,0
2021-02-09,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-09,2234,HALDIMAND-NORFOLK,6,3,1,13,0,0
2021-02-09,2235,HALIBURTON KAWARTHA PR,5,5,29,25,46,0
2021-02-09,2236,HALTON,10,8,19,15,93,0
2021-02-09,2237,HAMILTON,9,16,13,9,132,0
2021-02-09,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-09,2240,CHATHAM-KENT,2,2,33,35,2,0
2021-02-09,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-09,2242,LAMBTON,3,6,1,2,11,0
2021-02-09,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,2,35,0
2021-02-09,2244,MIDDLESEX-LONDON,9,13,8,17,71,2
2021-02-09,2246,NIAGARA,19,10,20,51,241,0
2021-02-09,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-09,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-09,2251,OTTAWA,7,19,11,9,278,3
2021-02-09,2253,PEEL,19,8,42,73,336,2
2021-02-09,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-09,2256,PORCUPINE,2,3,19,14,13,0
2021-02-09,2257,RENFREW,0,5,0,0,0,0
2021-02-09,2258,EASTERN ONTARIO,6,12,12,8,51,0
2021-02-09,2260,SIMCOE-MUSKOKA,7,12,10,23,108,0
2021-02-09,2261,SUDBURY,2,7,1,1,1,0
2021-02-09,2262,THUNDER BAY,0,5,0,0,23,0
2021-02-09,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-09,2265,WATERLOO,11,13,17,27,113,0
2021-02-09,2266,WELLINGTON-DUFFERIN-GUELPH,6,8,26,29,39,0
2021-02-09,2268,WINDSOR-ESSEX,5,15,13,4,183,1
2021-02-09,2270,YORK REGION,20,8,20,28,238,0
2021-02-09,3895,TORONTO,33,51,92,136,1379,3
2021-02-09,4913,SOUTH WEST,2,9,1,3,31,0
2021-02-09,5183,Huron Perth,5,7,4,17,25,0
2021-02-10,2226,ALGOMA,1,1,0,9,0,0
2021-02-10,2227,BRANT,1,7,0,0,23,0
2021-02-10,2230,DURHAM,9,9,2,17,204,0
2021-02-10,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-10,2234,HALDIMAND-NORFOLK,6,3,1,9,0,0
2021-02-10,2235,HALIBURTON KAWARTHA PR,4,6,29,24,46,0
2021-02-10,2236,HALTON,10,8,20,14,94,0
2021-02-10,2237,HAMILTON,9,16,14,9,132,0
2021-02-10,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-10,2240,CHATHAM-KENT,2,2,26,35,2,0
2021-02-10,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-10,2242,LAMBTON,3,6,1,2,11,0
2021-02-10,2243,"LEEDS,GRENVILLE,LANARK",1,6,0,2,35,0
2021-02-10,2244,MIDDLESEX-LONDON,8,14,8,16,71,2
2021-02-10,2246,NIAGARA,18,11,14,35,242,0
2021-02-10,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-10,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-10,2251,OTTAWA,7,19,7,8,278,3
2021-02-10,2253,PEEL,19,8,42,70,336,2
2021-02-10,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-10,2256,PORCUPINE,2,3,19,14,13,0
2021-02-10,2257,RENFREW,0,5,0,0,0,0
2021-02-10,2258,EASTERN ONTARIO,6,12,12,8,51,0
2021-02-10,2260,SIMCOE-MUSKOKA,7,12,4,23,109,0
2021-02-10,2261,SUDBURY,2,7,7,1,1,0
2021-02-10,2262,THUNDER BAY,0,5,0,0,23,0
2021-02-10,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-10,2265,WATERLOO,11,13,17,27,113,0
2021-02-10,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,23,20,39,0
2021-02-10,2268,WINDSOR-ESSEX,5,15,21,9,188,1
2021-02-10,2270,YORK REGION,20,8,20,28,239,0
2021-02-10,3895,TORONTO,29,55,77,108,1381,3
2021-02-10,4913,SOUTH WEST,2,9,1,3,31,0
2021-02-10,5183,Huron Perth,4,8,4,9,25,0
2021-02-11,2226,ALGOMA,1,1,0,9,0,0
2021-02-11,2227,BRANT,1,7,0,0,23,0
2021-02-11,2230,DURHAM,9,9,2,17,204,0
2021-02-11,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-11,2234,HALDIMAND-NORFOLK,6,3,1,9,0,0
2021-02-11,2235,HALIBURTON KAWARTHA PR,4,6,20,13,49,0
2021-02-11,2236,HALTON,9,9,17,11,96,0
2021-02-11,2237,HAMILTON,5,20,9,3,133,0
2021-02-11,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-11,2240,CHATHAM-KENT,2,2,26,35,2,0
2021-02-11,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-11,2242,LAMBTON,3,6,1,2,11,0
2021-02-11,2243,"LEEDS,GRENVILLE,LANARK",0,7,0,0,35,0
2021-02-11,2244,MIDDLESEX-LONDON,8,14,8,16,72,2
2021-02-11,2246,NIAGARA,16,13,11,33,244,0
2021-02-11,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-11,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-11,2251,OTTAWA,6,20,7,8,278,3
2021-02-11,2253,PEEL,18,9,39,59,336,2
2021-02-11,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-11,2256,PORCUPINE,2,3,11,14,15,0
2021-02-11,2257,RENFREW,0,5,0,0,0,0
2021-02-11,2258,EASTERN ONTARIO,6,12,14,6,51,0
2021-02-11,2260,SIMCOE-MUSKOKA,6,13,5,24,109,0
2021-02-11,2261,SUDBURY,2,7,12,2,1,0
2021-02-11,2262,THUNDER BAY,0,5,0,0,23,0
2021-02-11,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-11,2265,WATERLOO,11,13,15,27,114,0
2021-02-11,2266,WELLINGTON-DUFFERIN-GUELPH,7,7,23,21,39,0
2021-02-11,2268,WINDSOR-ESSEX,4,16,20,9,188,1
2021-02-11,2270,YORK REGION,19,9,17,29,239,0
2021-02-11,3895,TORONTO,29,55,77,106,1381,3
2021-02-11,4913,SOUTH WEST,1,10,0,2,31,0
2021-02-11,5183,Huron Perth,4,8,4,9,25,0
2021-02-12,2226,ALGOMA,1,1,0,4,0,0
2021-02-12,2227,BRANT,1,7,0,0,23,0
2021-02-12,2230,DURHAM,10,8,1,17,204,0
2021-02-12,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-12,2234,HALDIMAND-NORFOLK,5,4,0,5,0,0
2021-02-12,2235,HALIBURTON KAWARTHA PR,5,6,20,15,49,0
2021-02-12,2236,HALTON,9,9,19,12,96,0
2021-02-12,2237,HAMILTON,6,19,9,4,133,0
2021-02-12,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-12,2240,CHATHAM-KENT,2,2,15,28,2,0
2021-02-12,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-12,2242,LAMBTON,3,6,1,2,11,0
2021-02-12,2243,"LEEDS,GRENVILLE,LANARK",0,7,0,0,35,0
2021-02-12,2244,MIDDLESEX-LONDON,6,16,2,7,72,2
2021-02-12,2246,NIAGARA,16,13,7,31,244,0
2021-02-12,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-12,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-12,2251,OTTAWA,5,21,7,7,278,3
2021-02-12,2253,PEEL,17,10,29,62,336,2
2021-02-12,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-12,2256,PORCUPINE,1,4,7,14,15,0
2021-02-12,2257,RENFREW,1,5,0,1,0,0
2021-02-12,2258,EASTERN ONTARIO,7,11,13,7,51,0
2021-02-12,2260,SIMCOE-MUSKOKA,6,13,5,23,110,0
2021-02-12,2261,SUDBURY,2,7,12,2,1,0
2021-02-12,2262,THUNDER BAY,0,5,0,0,23,0
2021-02-12,2263,TIMISKAMING,0,5,0,0,0,0
2021-02-12,2265,WATERLOO,9,15,13,21,114,0
2021-02-12,2266,WELLINGTON-DUFFERIN-GUELPH,6,8,22,21,39,0
2021-02-12,2268,WINDSOR-ESSEX,4,16,20,9,188,1
2021-02-12,2270,YORK REGION,18,10,17,28,242,0
2021-02-12,3895,TORONTO,28,56,72,104,1382,3
2021-02-12,4913,SOUTH WEST,2,10,0,3,31,0
2021-02-12,5183,Huron Perth,3,9,3,9,25,0
2021-02-13,2226,ALGOMA,1,1,0,2,0,0
2021-02-13,2227,BRANT,1,7,0,1,23,0
2021-02-13,2230,DURHAM,11,7,1,18,204,0
2021-02-13,2233,GREY-BRUCE,0,9,0,0,0,0
2021-02-13,2234,HALDIMAND-NORFOLK,4,5,0,2,0,0
2021-02-13,2235,HALIBURTON KAWARTHA PR,5,6,20,15,49,0
2021-02-13,2236,HALTON,9,9,18,11,96,0
2021-02-13,2237,HAMILTON,5,20,9,4,133,0
2021-02-13,2238,HASTINGS PRINCE EDWARD,0,6,0,0,3,0
2021-02-13,2240,CHATHAM-KENT,1,3,15,27,2,0
2021-02-13,2241,KINGSTON FRONTENAC L & A,0,5,0,0,0,0
2021-02-13,2242,LAMBTON,3,6,1,2,11,0
2021-02-13,2243,"LEEDS,GRENVILLE,LANARK",0,7,0,0,35,0
2021-02-13,2244,MIDDLESEX-LONDON,6,16,2,7,72,2
2021-02-13,2246,NIAGARA,14,15,7,21,244,0
2021-02-13,2247,NORTH BAY-PARRY SOUND,0,5,0,0,0,0
2021-02-13,2249,NORTHWESTERN,0,3,0,0,0,0
2021-02-13,2251,OTTAWA,6,20,7,8,278,3
2021-02-13,2253,PEEL,16,11,19,47,338,2
2021-02-13,2255,PETERBOROUGH,1,4,0,1,4,0
2021-02-13,2256,PORCUPINE,1,4,7,14,15,0
2021-02-13,2257,RENFREW,1,5,0,1,0,0
